video,species,maxn,minutes,file,time_in_file,viewer
2019_EE05-st_09.09_1304_18.5_sim,Crustacean,1,23.26666667,GH020015,00:02:34,Adam Dixon
2019_EE05-st_09.09_1304_18.5_sim,Crustacean,2,40.31666667,GH030015,00:13:47,Adam Dixon
2019_EE05-st_09.09_1304_18.5_sim,Crustacean,3,49.71666667,GH040015,00:05:33,Adam Dixon
2019_EE05-st_09.09_1304_18.5_sim,Acanthostracion sp.,1,59.03333333,GH040015,00:14:52,Adam Dixon
2019_EE06-st_09.06_1233_22.3_sim,Chromis cadenati,1,0.05,GH010003,00:10:14,Adam Dixon
2019_EE06-st_09.06_1233_22.3_sim,NAfish,20,0.133333333,GH010003,00:10:19,Adam Dixon
2019_EE06-st_09.06_1233_22.3_sim,Cephalopholis taeniops,1,0.6,GH010003,00:10:47,Adam Dixon
2019_EE06-st_09.06_1233_22.3_sim,Chromis cadenati,31,0.633333333,GH010003,00:10:49,Adam Dixon
2019_EE06-st_09.06_1233_22.3_sim,Coris atlantica,1,2.85,GH010003,00:13:02,Adam Dixon
2019_EE06-st_09.06_1233_22.3_sim,Mulloidichthys martinicus,2,5.916666667,GH010003,00:16:06,Adam Dixon
2019_EE06-st_09.06_1233_22.3_sim,Pleuronectiformes,1,6.8,GH010003,00:16:59,Adam Dixon
2019_EE06-st_09.06_1233_22.3_sim,Pleuronectiformes,2,6.95,GH010003,00:17:08,Adam Dixon
2019_EE06-st_09.06_1233_22.3_sim,Pseudupeneus prayensis,1,7.816666667,GH020003,00:00:22,Adam Dixon
2019_EE06-st_09.06_1233_22.3_sim,Chromis cadenati,34,10.73333333,GH020003,00:03:17,Adam Dixon
2019_EE06-st_09.06_1233_22.3_sim,Cephalopholis taeniops,2,23.36666667,GH020003,00:15:55,Adam Dixon
2019_EE06-st_09.06_1233_22.3_sim,Chromis cadenati,45,32.4,GH030003,00:07:19,Adam Dixon
2019_EE06-st_09.06_1233_22.3_sim,Coris atlantica,2,34.25,GH030003,00:09:10,Adam Dixon
2019_EE06-st_09.06_1233_22.3_sim,Mulloidichthys martinicus,4,47.48333333,GH040003,00:04:46,Adam Dixon
2019_EE07-st_09.06_1300_12.0_sim,Decapterus punctatus,9,1.216666667,GH010013,00:08:54,Adam Dixon
2019_EE07-st_09.06_1300_12.0_sim,NAfish,2,7.85,GH010013,00:15:32,Adam Dixon
2019_EE07-st_09.06_1300_12.0_sim,Carangoides bartholomaei,1,8.65,GH010013,00:16:20,Adam Dixon
2019_EE07-st_09.06_1300_12.0_sim,Muraenidae,1,27.18333333,GH020013,00:17:14,Adam Dixon
2019_EE07-st_09.06_1300_12.0_sim,Pagrus caeruleostictus,1,21.8,GH030013,00:00:03,Adam Dixon
2019_EE07-st_09.06_1300_12.0_sim,Pagrus caeruleostictus,2,30.75,GH030013,00:09:00,Adam Dixon
2019_EE07-st_09.06_1300_12.0_sim,Crustacean,1,32.58333333,GH030013,00:10:50,Adam Dixon
2019_EE07-st_09.06_1300_12.0_sim,Paguroidea,1,41.7,GH040013,00:02:19,Adam Dixon
2019_EE07-st_09.06_1300_12.0_sim,Pagrus caeruleostictus,3,47.51666667,GH040013,00:08:08,Adam Dixon
2019_EE07-st_09.06_1300_12.0_sim,NAfish,1,55.75,GH040013,00:16:22,Adam Dixon
2019_EE08-st_09.09_0908_18.8_sim,Lagocephalus laevigatus,1,7.666666667,GP010076,00:05:06,Adam Dixon
2019_EE08-st_09.09_0908_18.8_sim,Lagocephalus laevigatus,2,14.23333333,GP010076,00:11:40,Adam Dixon
2019_EE08-st_09.09_0908_18.8_sim,Lagocephalus laevigatus,3,14.25,GP010076,00:11:41,Adam Dixon
2019_EE08-st_09.09_0908_18.8_sim,Lagocephalus laevigatus,4,14.45,GP010076,00:11:53,Adam Dixon
2019_EE08-st_09.09_0908_18.8_sim,Lagocephalus laevigatus,5,14.55,GP010076,00:11:59,Adam Dixon
2019_EE08-st_09.09_0908_18.8_sim,Caranx crysos,1,36.58333333,GP020076,00:16:19,Adam Dixon
2019_EE08-st_09.09_0908_18.8_sim,Lagocephalus laevigatus,8,45.76666667,GP030076,00:07:48,Adam Dixon
2019_EE08-st_09.09_0908_18.8_sim,Lagocephalus laevigatus,12,46,GP030076,00:08:02,Adam Dixon
2019_EE08-st_09.09_0908_18.8_sim,Lagocephalus laevigatus,13,46.05,GP030076,00:08:05,Adam Dixon
2019_EE08-st_09.09_0908_18.8_sim,Lagocephalus laevigatus,14,46.08333333,GP030076,00:08:07,Adam Dixon
2019_EE08-st_09.09_0908_18.8_sim,Lagocephalus laevigatus,16,46.13333333,GP030076,00:08:10,Adam Dixon
2019_EE08-st_09.09_0908_18.8_sim,Lagocephalus laevigatus,22,46.18333333,GP030076,00:08:13,Adam Dixon
2019_EE08-st_09.09_0908_18.8_sim,Lagocephalus laevigatus,25,46.2,GP030076,00:08:14,Adam Dixon
2019_EE08-st_09.09_0908_18.8_sim,Lagocephalus laevigatus,32,46.68333333,GP030076,00:08:43,Adam Dixon
2019_EE08-st_09.09_0908_18.8_sim,Lagocephalus laevigatus,34,47.16666667,GP030076,00:09:12,Adam Dixon
2019_EE08-st_09.09_0908_18.8_sim,Lagocephalus laevigatus,36,49.5,GP030076,00:11:32,Adam Dixon
2019_EE09-st_09.06_1115_28.9_sim,Pleuronectiformes,1,3.45,GH010010,00:12:19,Adam Dixon
2019_EE09-st_09.06_1115_28.9_sim,Pagrus caeruleostictus,1,3.483333333,GH010010,00:12:21,Adam Dixon
2019_EE09-st_09.06_1115_28.9_sim,Lutjanus agennes,1,14.25,GH020010,00:05:29,Adam Dixon
2019_EE09-st_09.06_1115_28.9_sim,Lutjanus sp.,4,22.66666667,GH020010,00:13:54,Adam Dixon
2019_EE09-st_09.06_1115_28.9_sim,Pagrus caeruleostictus,2,24.56666667,GH020010,00:15:48,Adam Dixon
2019_EE09-st_09.06_1115_28.9_sim,NAfish,1,24.73333333,GH020010,00:15:58,Adam Dixon
2019_EE09-st_09.06_1115_28.9_sim,Acanthostracion sp.,1,31.75,GH030010,00:05:21,Adam Dixon
2019_EE10-st_09.06_1047_08.5_sim,Ophichthus rufus,1,0.266666667,GOPR0073,00:09:51,Adam Dixon
2019_EE10-st_09.06_1047_08.5_sim,Clupeidae,15,6.5,GOPR0073,00:16:05,Adam Dixon
2019_IR01-st_09.12_1456_25.5_sim,Crustacean,2,0.066666667,GOPR0155,00:09:02,Adam Dixon
2019_IR01-st_09.12_1456_25.5_sim,Crustacean,3,0.15,GOPR0155,00:09:07,Adam Dixon
2019_IR01-st_09.12_1456_25.5_sim,Crustacean,4,0.183333333,GOPR0155,00:09:09,Adam Dixon
2019_IR01-st_09.12_1456_25.5_sim,Crustacean,7,2.033333333,GOPR0155,00:11:00,Adam Dixon
2019_IR01-st_09.12_1456_25.5_sim,Crustacean,8,2.35,GOPR0155,00:11:19,Adam Dixon
2019_IR01-st_09.12_1456_25.5_sim,Pleuronectiformes,1,9.45,GP010155,00:06:36,Adam Dixon
2019_IR01-st_09.12_1456_25.5_sim,Crustacean,12,21.21666667,GP020155,00:06:33,Adam Dixon
2019_IR01-st_09.12_1456_25.5_sim,Sepia sp.,1,22.5,GP020155,00:07:50,Adam Dixon
2019_IR01-st_09.12_1456_25.5_sim,Pleuronectiformes,2,44.78333333,GP040155,00:06:29,Adam Dixon
2019_IR01-st_09.12_1456_25.5_sim,Paguroidea,1,48.1,GP040155,00:09:48,Adam Dixon
2019_IR01-st_09.12_1456_25.5_sim,Caranx crysos,1,50,GP040155,00:11:42,Adam Dixon
2019_IR01-st_09.12_1456_25.5_sim,NAfish,1,55.36666667,GP050155,00:05:15,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Paranthias furcifer,15,0,GP010157,00:01:40,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Cephalopholis taeniops,2,0,GP010157,00:01:40,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Thalassoma newtoni,2,0,GP010157,00:01:40,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Monacanthidae,1,0,GP010157,00:01:40,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Cephalopholis nigri,1,0,GP010157,00:01:40,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Thalassoma newtoni,6,0.05,GP010157,00:01:43,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Stegastes imbricatus,6,0.066666667,GP010157,00:01:44,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Sparisoma choati,1,0.516666667,GP010157,00:02:11,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Chromis multilineata,1,0.633333333,GP010157,00:02:18,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Mullidae,2,0.766666667,GP010157,00:02:26,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Paranthias furcifer,20,0.766666667,GP010157,00:02:26,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Cantherhines pullus,2,0.95,GP010157,00:02:37,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Paranthias furcifer,24,0.95,GP010157,00:02:37,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Cephalopholis nigri,2,1.1,GP010157,00:02:46,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Chaetodon robustus,2,1.8,GP010157,00:03:28,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,NAfish,17,2.283333333,GP010157,00:03:57,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Sparisoma choati,2,2.416666667,GP010157,00:04:05,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Cirrhitus atlanticus,1,3.716666667,GP010157,00:05:23,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Cantherhines pullus,4,4.216666667,GP010157,00:05:53,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Lutjanus goreensis,2,4.466666667,GP010157,00:06:08,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Thalassoma newtoni,5,4.5,GP010157,00:06:10,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Paranthias furcifer,40,5.266666667,GP010157,00:06:56,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Paranthias furcifer,48,7.866666667,GP010157,00:09:32,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Cephalopholis taeniops,3,8.75,GP010157,00:10:25,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Cirrhitus atlanticus,2,10.78333333,GP020157,00:00:38,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Pseudupeneus prayensis,1,11.81666667,GP020157,00:01:40,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Melichthys niger,1,12.18333333,GP020157,00:02:02,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Gymnothorax vicinus,1,13.25,GP020157,00:03:06,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Holocentrus adscensionis,1,13.33333333,GP020157,00:03:11,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Balistes punctatus,1,13.81666667,GP020157,00:03:40,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Acanthurus monroviae,1,14.66666667,GP020157,00:04:31,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Paranthias furcifer,50,14.66666667,GP020157,00:04:31,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Cephalopholis taeniops,3,17.4,GP010157,00:10:25,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Holacanthus africanus,1,17.56666667,GP020157,00:07:25,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Acanthurus monroviae,2,17.75,GP020157,00:07:36,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Bodianus speciosus,1,30.56666667,GP030157,00:08:36,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Balistes punctatus,2,30.96666667,GP030157,00:09:00,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Monacanthidae,7,31.31666667,GP030157,00:09:21,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Chromis multilineata,1,34.66666667,GP010157,00:02:18,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Cantherhines pardalis,1,35.4,GP040157,00:01:37,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Lutjanus goreensis,3,37.95,GP040157,00:04:10,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Lethrinus atlanticus,1,49.96666667,GP050157,00:04:22,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Thalassoma newtoni,6,50.88333333,GP010157,00:01:43,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Sphyraena barracuda,1,54.76666667,GP050157,00:09:10,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Chromis multilineata,2,55.93333333,GP050157,00:10:20,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Labrisomus nuchipinnis,1,57.83333333,GP060157,00:00:25,Adam Dixon
2019_IR02-st_09.13_1208_14.3_sim,Thalassoma newtoni,20,57.96666667,GP060157,00:00:33,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Thalassoma newtoni,3,0.066666667,GOPR0079,00:13:04,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Thalassoma newtoni,4,0.35,GOPR0079,00:13:21,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Thalassoma newtoni,6,0.566666667,GOPR0079,00:13:34,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Sparisoma choati,1,1.833333333,GOPR0079,00:14:50,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Thalassoma newtoni,7,1.866666667,GOPR0079,00:14:52,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Lethrinus atlanticus,1,3.316666667,GP010079,00:02:15,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,NAfish,2,5.466666667,GP010079,00:04:24,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Thalassoma newtoni,8,5.616666667,GP010079,00:04:33,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Cephalopholis nigri,1,6.866666667,GP010079,00:05:48,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Melichthys niger,1,7.083333333,GP010079,00:06:01,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Chaetodon robustus,1,8.966666667,GP010079,00:07:54,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Chaetodon robustus,2,9,GP010079,00:07:56,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,NAfish,2,9.066666667,GP010079,00:04:24,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Caranx crysos,1,9.7,GP010079,00:08:38,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,NAfish,1,10.81666667,GP010079,00:09:45,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Cantherhines pullus,2,12.6,GP010079,00:11:32,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,NAfish,5,16.86666667,GP010079,00:15:48,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,NAfish,12,17.93333333,GP010079,00:16:52,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,NAfish,1,20.91666667,GP010079,00:09:45,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Melichthys niger,3,20.88333333,GP020079,00:04:06,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Sparisoma choati,2,23.28333333,GP020079,00:06:30,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Paranthias furcifer,10,29.41666667,GP020079,00:12:38,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Acanthurus monroviae,1,32.5,GP020079,00:15:43,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Paranthias furcifer,23,35.13333333,GP030079,00:00:39,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Paranthias furcifer,41,43.63333333,GP030079,00:09:09,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Mulloidichthys martinicus,1,46.83333333,GP030079,00:12:21,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Pseudupeneus prayensis,1,57.16666667,GP040079,00:04:59,Adam Dixon
2019_IR03-st_09.12_1149_15.0_sim,Balistes punctatus,1,59.9,GP040079,00:07:43,Adam Dixon
2019_IR04-st_09.12_1137_21.2_sim,Sparisoma choati,1,0.033333333,GH010009,00:07:28,Adam Dixon
2019_IR04-st_09.12_1137_21.2_sim,Thalassoma newtoni,1,0.05,GH010009,00:07:29,Adam Dixon
2019_IR04-st_09.12_1137_21.2_sim,Thalassoma newtoni,4,0.6,GH010009,00:08:02,Adam Dixon
2019_IR04-st_09.12_1137_21.2_sim,Serranus pulcher,1,2.15,GH010009,00:09:35,Adam Dixon
2019_IR04-st_09.12_1137_21.2_sim,Thalassoma newtoni,11,2.366666667,GH010009,00:09:48,Adam Dixon
2019_IR04-st_09.12_1137_21.2_sim,Lutjanus sp.,1,3.35,GH010009,00:10:47,Adam Dixon
2019_IR04-st_09.12_1137_21.2_sim,NAfish,1,7.7,GH010009,00:15:08,Adam Dixon
2019_IR04-st_09.12_1137_21.2_sim,Chaetodon robustus,2,7.966666667,GH010009,00:15:24,Adam Dixon
2019_IR04-st_09.12_1137_21.2_sim,Serranus pulcher,2,10.65,GH020009,00:00:27,Adam Dixon
2019_IR04-st_09.12_1137_21.2_sim,Pseudupeneus prayensis,1,14.28333333,GH020009,00:04:05,Adam Dixon
2019_IR04-st_09.12_1137_21.2_sim,Sparisoma choati,2,17.46666667,GH020009,00:07:16,Adam Dixon
2019_IR04-st_09.12_1137_21.2_sim,Pseudupeneus prayensis,2,18.93333333,GH020009,00:08:44,Adam Dixon
2019_IR04-st_09.12_1137_21.2_sim,Balistes punctatus,1,23.05,GH020009,00:12:51,Adam Dixon
2019_IR04-st_09.12_1137_21.2_sim,Fistularia tabacaria,1,37.86666667,GH030009,00:10:02,Adam Dixon
2019_IR04-st_09.12_1137_21.2_sim,Bodianus speciosus,1,55.51666667,GH040009,00:10:03,Adam Dixon
2019_IR05-st_09.12_1123_24.8_sim,Xyrichtys novacula,3,0.016666667,GOPR0017,00:08:03,Adam Dixon
2019_IR05-st_09.12_1123_24.8_sim,Serranidae,5,0.066666667,GOPR0017,00:08:06,Adam Dixon
2019_IR05-st_09.12_1123_24.8_sim,Dactylopterus volitans,1,0.65,GOPR0017,00:08:41,Adam Dixon
2019_IR05-st_09.12_1123_24.8_sim,Serranidae,6,3.166666667,GOPR0017,00:11:12,Adam Dixon
2019_IR05-st_09.12_1123_24.8_sim,Xyrichtys novacula,5,4.933333333,GOPR0017,00:12:58,Adam Dixon
2019_IR05-st_09.12_1123_24.8_sim,Decapterus macarellus,71,4.983333333,GOPR0017,00:13:01,Adam Dixon
2019_IR05-st_09.12_1123_24.8_sim,Sphoeroides marmoratus,1,7.483333333,GOPR0017,00:15:31,Adam Dixon
2019_IR05-st_09.12_1123_24.8_sim,Sphoeroides marmoratus,2,13.3,GP010017,00:03:39,Adam Dixon
2019_IR05-st_09.12_1123_24.8_sim,Dactylopterus volitans,2,14.33333333,GP010017,00:04:41,Adam Dixon
2019_IR05-st_09.12_1123_24.8_sim,Paguroidea,1,23.03333333,GP010017,00:13:23,Adam Dixon
2019_IR05-st_09.12_1123_24.8_sim,Dactylopterus volitans,3,28.08333333,GP020017,00:00:45,Adam Dixon
2019_IR05-st_09.12_1123_24.8_sim,Cantherhines pullus,1,30.95,GP020017,00:03:37,Adam Dixon
2019_IR05-st_09.12_1123_24.8_sim,Dactylopterus volitans,4,31.16666667,GP020017,00:03:50,Adam Dixon
2019_IR05-st_09.12_1123_24.8_sim,Dactylopterus volitans,5,31.5,GP020017,00:04:10,Adam Dixon
2019_IR05-st_09.12_1123_24.8_sim,Caranx crysos,2,46.83333333,GP030017,00:01:49,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Sphoeroides marmoratus,1,3.016666667,GOPR0149,00:10:06,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Sphoeroides marmoratus,2,4.483333333,GOPR0149,00:11:34,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Pleuronectiformes,1,4.666666667,GOPR0149,00:11:45,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Alectis alexandrina,1,15.25,GP010149,00:10:31,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Canthigaster supramacula,1,16.06666667,GP010149,00:11:20,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Pagrus caeruleostictus,1,18.53333333,GP020149,00:01:59,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Pagrus caeruleostictus,2,18.7,GP020149,00:02:09,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Pagrus caeruleostictus,3,19.56666667,GP020149,00:03:01,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Pagrus caeruleostictus,4,25.51666667,GP020149,00:08:58,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Acanthostracion sp.,1,27.56666667,GP020149,00:11:01,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Pagrus caeruleostictus,5,32.03333333,GP030149,00:03:40,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Pagrus caeruleostictus,6,32.8,GP030149,00:04:26,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Pagrus caeruleostictus,8,33.23333333,GP030149,00:04:52,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Pagrus caeruleostictus,9,34.36666667,GP030149,00:06:00,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Cantherhines pullus,1,34.8,GP030149,00:06:26,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Lethrinus atlanticus,1,39.06666667,GP030149,00:10:42,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Auxis thazard,5,40.61666667,GP040149,00:00:26,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Dactylopterus volitans,1,42.08333333,GP040149,00:01:54,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Fistularia tabacaria,1,42.33333333,GP040149,00:02:09,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Dactylopterus volitans,4,43.48333333,GP040149,00:03:18,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Asteroidea,8,52,GP050149,00:00:00,Adam Dixon
2019_IS01-st_09.09_1134_29.4_sim,Paguroidea,1,57.53333333,GP050149,00:05:32,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Chromis multilineata,1,0,GH010017,00:07:51,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Chromis multilineata,2,1.183333333,GH010017,00:09:02,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,NAfish,7,1.783333333,GH010017,00:09:38,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Mullidae,2,2.95,GH010017,00:10:48,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Balistes punctatus,1,3.016666667,GH010017,00:10:52,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Chaetodon robustus,1,4.5,GH010017,00:12:21,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Coris atlantica,1,5.316666667,GH010017,00:13:10,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Cantherhines pullus,1,5.633333333,GH010017,00:13:29,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,NAfish,3,5.7,GH010017,00:13:33,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,NAfish,17,7.183333333,GH010017,00:15:02,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Acanthurus monroviae,4,8.55,GH010017,00:16:24,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,NAfish,1,8.616666667,GH010017,00:16:28,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Acanthurus monroviae,5,8.983333333,GH010017,00:16:50,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Paranthias furcifer,3,10.11666667,GH020017,00:00:20,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Lethrinus atlanticus,1,11.68333333,GH020017,00:01:54,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,NAfish,3,15.6,GH010017,00:13:33,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Lethrinus atlanticus,2,15.71666667,GH020017,00:05:56,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,NAfish,8,16.21666667,GH020017,00:06:26,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,NAfish,4,19.05,GH020017,00:09:16,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Sparisoma choati,1,20.4,GH020017,00:10:37,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Lutjanus agennes,1,23.25,GH020017,00:13:28,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Balistes punctatus,2,24.06666667,GH020017,00:14:17,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Boops boops,1,28.28333333,GH030017,00:00:52,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Pseudupeneus prayensis,1,31,GH030017,00:03:35,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Lethrinus atlanticus,2,37.4,GH020017,00:05:56,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Pseudupeneus prayensis,3,37.73333333,GH030017,00:10:19,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Paranthias furcifer,26,40.1,GH030017,00:12:41,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Pseudupeneus prayensis,70,40.96666667,GH030017,00:13:33,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Coris atlantica,2,41.23333333,GH030017,00:13:49,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Bodianus speciosus,1,48.55,GH040017,00:03:30,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Lethrinus atlanticus,3,50.78333333,GH040017,00:05:44,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Paranthias furcifer,45,51.5,GH040017,00:06:27,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Caranx hippos,1,51.55,GH040017,00:06:30,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Chromis multilineata,3,53.31666667,GH040017,00:08:16,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Lethrinus atlanticus,5,53.71666667,GH040017,00:08:40,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Lethrinus atlanticus,6,53.88333333,GH040017,00:08:50,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Carangoides bartholomaei,4,54.65,GH040017,00:09:36,Adam Dixon
2019_IS02-st_09.09_1143_24.5_sim,Mulloidichthys martinicus,2,55.85,GH040017,00:10:48,Adam Dixon
2019_IS03-st_09.09_1155_24.5_sim,Cantherhines pullus,1,0.016666667,GH010011,00:07:45,Adam Dixon
2019_IS03-st_09.09_1155_24.5_sim,Thalassoma newtoni,1,0.016666667,GH010011,00:07:45,Adam Dixon
2019_IS03-st_09.09_1155_24.5_sim,Paranthias furcifer,6,0.016666667,GH010011,00:07:45,Adam Dixon
2019_IS03-st_09.09_1155_24.5_sim,Chromis multilineata,4,0.15,GH010011,00:07:53,Adam Dixon
2019_IS03-st_09.09_1155_24.5_sim,Holacanthus africanus,1,0.2,GH010011,00:07:56,Adam Dixon
